IPAddress,RowId,Description,Tagname,RTUNumber,RawType,Location,Hkey,Signaltype,Equipment
425352,16829973,Kranji1PS-LSB-HT-Pump2-KWH,S502-LSB-HT-P2-KWH,502,5,Kranji1PS,42535216829973,Analog,Others
425352,16829974,Kranji1PS-MSB-HT-Pump3-KWH,S502-MSB-HT-P3-KWH,502,5,Kranji1PS,42535216829974,Analog,Others
425352,16829975,Kranji1PS-LSB-HT-Pump3-KWH,S502-LSB-HT-P3-KWH,502,5,Kranji1PS,42535216829975,Analog,Others
425352,16829976,Kranji1PS-MSB-HT-Pump4-KWH,S502-MSB-HT-P4-KWH,502,5,Kranji1PS,42535216829976,Analog,Others
425352,16829977,Kranji1PS-LSB-HT-Pump4-KWH,S502-LSB-HT-P4-KWH,502,5,Kranji1PS,42535216829977,Analog,Others
425352,16829978,Kranji1PS-MSB-LT-Pump5-KWH,S502-MSB-LT-P5-KWH,502,5,Kranji1PS,42535216829978,Analog,Others
425352,16829979,Kranji1PS-LSB-LT-Pump5-KWH,S502-LSB-LT-P5-KWH,502,5,Kranji1PS,42535216829979,Analog,Others
425537,16829985,Pandan2PS-MSB-FLOW VOLUME-1,S505-MSB-FLOW VOLUME-1,505,5,Pandan2PS,42553716829985,Analog,Flowrate
425537,16829986,Pandan2PS-MSB-HT PUMP1 KWH,S505-MSB-HT-Pump1-KWH,505,5,Pandan2PS,42553716829986,Analog,Others
425537,16829987,Pandan2PS-MSB-HT PUMP2 KWH,S505-MSB-HT-Pump2-KWH,505,5,Pandan2PS,42553716829987,Analog,Others
425537,16829988,Pandan2PS-MSB-LT PUMP3 KWH,S505-MSB-LT-Pump3-KWH,505,5,Pandan2PS,42553716829988,Analog,Others
425537,16829989,Pandan2PS-MSB-LT-PUMP4-KWH,S505-MSB-LT-Pump4-KWH,505,5,Pandan2PS,42553716829989,Analog,Others
0,16830609,CWDRC-AC-CRAC1-HUMIDITY,CWDRC-AC-CRAC1-HUMIDITY,0,1,CWDRC,016830609,Analog,Others
0,16830610,CWDRC-AC-CRAC2-HUMIDITY,CWDRC-AC-CRAC2-HUMIDITY,0,1,CWDRC,016830610,Analog,Others
0,16830611,CWDRC-AC-CRAC3-HUMIDITY,CWDRC-AC-CRAC3-HUMIDITY,0,1,CWDRC,016830611,Analog,Others
0,16830612,CWDRC-AC-CRAC1-TEMPERATURE,CWDRC-AC-CRAC1-TEMPERATURE,0,1,CWDRC,016830612,Analog,Temperature
0,16830613,CWDRC-AC-CRAC2-TEMPERATURE,CWDRC-AC-CRAC2-TEMPERATURE,0,1,CWDRC,016830613,Analog,Temperature
0,16830614,CWDRC-AC-CRAC3-TEMPERATURE,CWDRC-AC-CRAC3-TEMPERATURE,0,1,CWDRC,016830614,Analog,Temperature
425600,16790179,BedokPS-Pump1-Motor-De-Vib,S506-P1-MOTOR-DE-VIB,506,1,BedokPS,42560016790179,Analog,Others
425600,16790180,BedokPS-Pump1-Motor-Nde-Vib,S506-P1-MOTOR-NDE-VIB,506,1,BedokPS,42560016790180,Analog,Others
425600,16790182,BedokPS-Pump1-Pump-De-Vib,S506-P1-P-DE-VIB,506,1,BedokPS,42560016790182,Analog,Others
425600,16790183,BedokPS-Pump1-Deliver-Pressure,S506-P1-DELIVERY-PRESSURE,506,1,BedokPS,42560016790183,Analog,Pressure
425600,16790184,BedokPS-Pump1-MotorWindTemp-R,S506-P1-MOTORWINDTEMP-R,506,1,BedokPS,42560016790184,Analog,Temperature
425600,16790185,BedokPS-Pump1-MotorWindTemp-Y,S506-P1-MOTORWINDTEMP-Y,506,1,BedokPS,42560016790185,Analog,Temperature
425600,16790186,BedokPS-Pump1-MotorWindTemp-B,S506-P1-MOTORWINDTEMP-B,506,1,BedokPS,42560016790186,Analog,Temperature
425600,16790187,BedokPS-Pump1-Motor-DeBear-Temp,S506-P1-MOTORDEBEAR-TEMP,506,1,BedokPS,42560016790187,Analog,Temperature
425600,16790188,BedokPS-Pump1-Motor-NdeBear-Temp,S506-P1-MOTORNDEBEAR-TEMP,506,1,BedokPS,42560016790188,Analog,Temperature
425600,16790190,BedokPS-Pump1-Pump-DeBear-Temp,S506-P1-PDEBEAR-TEMP,506,1,BedokPS,42560016790190,Analog,Temperature
425600,16790191,BedokPS-Pump1-Motor-Voltage,S506-P1-MOTOR-VOLT,506,1,BedokPS,42560016790191,Analog,Voltage
425600,16790192,BedokPS-Pump1-Motor-Current,S506-P1-MOTOR-CURRENT,506,1,BedokPS,42560016790192,Analog,Others
425600,16790193,BedokPS-Pump2-Motor-De-Vib,S506-P2-MOTOR-DE-VIB,506,1,BedokPS,42560016790193,Analog,Others
425600,16790194,BedokPS-Pump2-Motor-Nde-Vib,S506-P2-MOTOR-NDE-VIB,506,1,BedokPS,42560016790194,Analog,Others
425600,16790195,BedokPS-Pump2-Pump-De-Vib,S506-P2-P-DE-VIB,506,1,BedokPS,42560016790195,Analog,Others
425600,16790207,BedokPS-Pump2-Deliver-Pressure,S506-P2-DELIVERY-PRESSURE,506,1,BedokPS,42560016790207,Analog,Pressure
425600,16790209,BedokPS-Pump2-MotorWindTemp-R,S506-P2-MOTORWINDTEMP-R,506,1,BedokPS,42560016790209,Analog,Temperature
425600,16790210,BedokPS-Pump2-MotorWindTemp-Y,S506-P2-MOTORWINDTEMP-Y,506,1,BedokPS,42560016790210,Analog,Temperature
425600,16790213,BedokPS-Pump2-Motor-NdeBear-Temp,S506-P2-MOTORNDEBEAR-TEMP,506,1,BedokPS,42560016790213,Analog,Temperature
425600,16790214,BedokPS-Pump2-Pump-DeBear-Temp,S506-P2-PDEBEAR-TEMP,506,1,BedokPS,42560016790214,Analog,Temperature
425600,16790217,BedokPS-Pump3-Motor-De-Vib,S506-P3-MOTOR-DE-VIB,506,1,BedokPS,42560016790217,Analog,Others
425600,16790218,BedokPS-Pump3-Motor-Nde-Vib,S506-P3-MOTOR-NDE-VIB,506,1,BedokPS,42560016790218,Analog,Others
425600,16790219,BedokPS-Pump3-Pump-De-Vib,S506-P3-P-DE-VIB,506,1,BedokPS,42560016790219,Analog,Others
425600,16790220,BedokPS-Pump3-Deliver-Pressure,S506-P3-DELIVERY-PRESSURE,506,1,BedokPS,42560016790220,Analog,Pressure
425600,16790222,BedokPS-Pump3-MotorWindTemp-R,S506-P3-MOTORWINDTEMP-R,506,1,BedokPS,42560016790222,Analog,Temperature
425600,16790223,BedokPS-Pump3-MotorWindTemp-Y,S506-P3-MOTORWINDTEMP-Y,506,1,BedokPS,42560016790223,Analog,Temperature
425600,16790224,BedokPS-Pump3-MotorWindTemp-B,S506-P3-MOTORWINDTEMP-B,506,1,BedokPS,42560016790224,Analog,Temperature
425600,16790225,BedokPS-Pump3-Motor-DeBear-Temp,S506-P3-MOTORDEBEAR-TEMP,506,1,BedokPS,42560016790225,Analog,Temperature
425600,16790226,BedokPS-Pump3-Motor-NdeBear-Temp,S506-P3-MOTORNDEBEAR-TEMP,506,1,BedokPS,42560016790226,Analog,Temperature
425600,16790227,BedokPS-Pump3-Pump-DeBear-Temp,S506-P3-PDEBEAR-TEMP,506,1,BedokPS,42560016790227,Analog,Temperature
425600,16790228,BedokPS-Pump3-Motor-Voltage,S506-P3-MOTOR-VOLT,506,1,BedokPS,42560016790228,Analog,Voltage
425600,16790229,BedokPS-Pump3-Motor-Current,S506-P3-MOTOR-CURRENT,506,1,BedokPS,42560016790229,Analog,Others
425600,16790230,BedokPS-Pump4-Motor-De-Vib,S506-P4-MOTOR-DE-VIB,506,1,BedokPS,42560016790230,Analog,Others
425600,16790231,BedokPS-Pump4-Motor-Nde-Vib,S506-P4-MOTOR-NDE-VIB,506,1,BedokPS,42560016790231,Analog,Others
425600,16790232,BedokPS-Pump4-Pump-De-Vib,S506-P4-P-DE-VIB,506,1,BedokPS,42560016790232,Analog,Others
425600,16790233,BedokPS-Pump4-Deliver-Pressure,S506-P4-DELIVERY-PRESSURE,506,1,BedokPS,42560016790233,Analog,Pressure
425600,16790234,BedokPS-Pump4-MotorWindTemp-R,S506-P4-MOTORWINDTEMP-R,506,1,BedokPS,42560016790234,Analog,Temperature
425600,16790235,BedokPS-Pump4-MotorWindTemp-Y,S506-P4-MOTORWINDTEMP-Y,506,1,BedokPS,42560016790235,Analog,Temperature
425600,16790236,BedokPS-Pump4-MotorWindTemp-B,S506-P4-MOTORWINDTEMP-B,506,1,BedokPS,42560016790236,Analog,Temperature
425600,16790237,BedokPS-Pump4-Motor-DeBear-Temp,S506-P4-MOTORDEBEAR-TEMP,506,1,BedokPS,42560016790237,Analog,Temperature
425600,16790238,BedokPS-Pump4-Motor-NdeBear-Temp,S506-P4-MOTORNDEBEAR-TEMP,506,1,BedokPS,42560016790238,Analog,Temperature
425600,16790239,BedokPS-Pump4-Pump-DeBear-Temp,S506-P4-PDEBEAR-TEMP,506,1,BedokPS,42560016790239,Analog,Temperature
425600,16790240,BedokPS-Pump4-Motor-Voltage,S506-P4-MOTOR-VOLT,506,1,BedokPS,42560016790240,Analog,Voltage
425600,16790241,BedokPS-Pump4-Motor-Current,S506-P4-MOTOR-CURRENT,506,1,BedokPS,42560016790241,Analog,Others
425664,16781458,TengehPS-TestingPoint_26Jan,S507-TestingPoint_26Jan,507,1,TengehPS,42566416781458,Analog,Others
438466,16832309,LowerSeletarPS-Feeder-1-Incoming-kWH,S707-Feeder1_KWH_totalizer,707,1,LowerSeletarPS,43846616832309,Analog,Others
438466,16832311,LowerSeletarPS-Feeder_2_Incoming_kWH,S707-Feeder2_KWH_totalizer,707,1,LowerSeletarPS,43846616832311,Analog,Others
438466,16832313,LowerSeletarPS-Raw-Water-Pump-1-kWH,S707-Pump_1_KWH,707,1,LowerSeletarPS,43846616832313,Analog,Others
438466,16832315,LowerSeletarPS-RWP1_Average_Current,S707-Pump_1_Current,707,1,LowerSeletarPS,43846616832315,Analog,Others
438466,16832317,LowerSeletarPS-RWP2_kWH,S707-Pump_2_KWH,707,1,LowerSeletarPS,43846616832317,Analog,Others
438466,16832319,LowerSeletarPS-RWP2-Average-Current,S707-Pump_2_Current,707,1,LowerSeletarPS,43846616832319,Analog,Others
438466,16832321,LowerSeletarPS-RWP3-kWH,S707-Pump_3_KWH,707,1,LowerSeletarPS,43846616832321,Analog,Others
438466,16832323,LowerSeletarPS-RWP3-Average-Current,S707-Pump_3_Current,707,1,LowerSeletarPS,43846616832323,Analog,Others
438466,16832325,LowerSeletarPS-RWP4-kWH,S707-Pump_4_KWH,707,1,LowerSeletarPS,43846616832325,Analog,Others
438466,16832327,LowerSeletarPS-RWP4-Average-Current,S707-Pump_4_Current,707,1,LowerSeletarPS,43846616832327,Analog,Others
425408,16787948,LowerPeircePS-PUMP-2-VIB-MOTOR-X,S503-PUMP-2-VIB-MOTOR-X,503,1,LowerPeircePS,42540816787948,Analog,Others
425408,16787971,LowerPeircePS-PUMP-2-VIB-MOTOR-Y,S503-PUMP-2-VIB-MOTOR-Y,503,1,LowerPeircePS,42540816787971,Analog,Others
425408,16787972,LowerPeircePS-PUMP-2-VIB-PUMP-X,S503-PUMP-2-VIB-PUMP-X,503,1,LowerPeircePS,42540816787972,Analog,Others
425408,16787973,LowerPeircePS-PUMP-2-VIB-PUMP-Y,S503-PUMP-2-VIB-PUMP-Y,503,1,LowerPeircePS,42540816787973,Analog,Others
425408,16787974,LowerPeircePS-AIN-C2-P5,S503-AIN-C2-P5,503,1,LowerPeircePS,42540816787974,Analog,Others
425408,16787975,LowerPeircePS-Pump 3 Motor Vibration Y-axis,S503-PUMP-3-VIB-MOTOR-Y,503,1,LowerPeircePS,42540816787975,Analog,Others
425408,16787976,LowerPeircePS-AIN-C2-P10,S503-AIN-C2-P10,503,1,LowerPeircePS,42540816787976,Analog,Others
425408,16787979,LowerPeircePS-PUMP2-Motor-CURRENT,S503-PUMP2-Motor-CURRENT,503,1,LowerPeircePS,42540816787979,Analog,Others
425408,16788016,LowerPeircePS-Pump 2 KWH,S503-PUMP-2-KWH,503,5,LowerPeircePS,42540816788016,Analog,Others
425408,16788018,LowerPeircePS-Pump 3 KWH,S503-PUMP-3-KWH,503,5,LowerPeircePS,42540816788018,Analog,Others
425408,16788053,LowerPeircePS-Pump 4 KWH,S503-PUMP-4-KWH,503,5,LowerPeircePS,42540816788053,Analog,Others
425408,16788054,LowerPeircePS-Compressor1-KWH,S503-Compressor1-KWH,503,5,LowerPeircePS,42540816788054,Analog,Pressure
425408,16788055,LowerPeircePS-Comp2-KWH,S503-Comp2-KWH,503,5,LowerPeircePS,42540816788055,Analog,Others
425408,16788057,LowerPeircePS-ACCIN-C7-P8,S503-ACCIN-C7-P8,503,5,LowerPeircePS,42540816788057,Analog,Others
425408,16788058,LowerPeircePS-ACCIN-C7-P9,S503-ACCIN-C7-P9,503,5,LowerPeircePS,42540816788058,Analog,Others
425408,16788059,LowerPeircePS-ACCIN-C7-P10,S503-ACCIN-C7-P10,503,5,LowerPeircePS,42540816788059,Analog,Others
425408,16788060,LowerPeircePS-ACCIN-C7-P11,S503-ACCIN-C7-P11,503,5,LowerPeircePS,42540816788060,Analog,Others
425408,16788061,LowerPeircePS-ACCIN-C7-P12,S503-ACCIN-C7-P12,503,5,LowerPeircePS,42540816788061,Analog,Others
425408,16788062,LowerPeircePS-ACCIN-C7-P13,S503-ACCIN-C7-P13,503,5,LowerPeircePS,42540816788062,Analog,Others
425408,16788148,LowerPeircePS-ACCIN-C7-P14,S503-ACCIN-C7-P14,503,5,LowerPeircePS,42540816788148,Analog,Others
425408,16788605,LowerPeircePS-ACCIN-C7-P15,S503-ACCIN-C7-P15,503,5,LowerPeircePS,42540816788605,Analog,Others
425408,16788969,LowerPeircePS-ACCIN-C7-P16,S503-ACCIN-C7-P16,503,5,LowerPeircePS,42540816788969,Analog,Others
420161,16832071,Pandan1PS-MCC1-Total-Current(S),S421-MCC1-Total-Current(S),421,1,Pandan1PS,42016116832071,Analog,Others
420163,16832072,Pandan1PS-LCP1-Total-Current(S),S421-LCP1-Total-Current(S),421,1,Pandan1PS,42016316832072,Analog,Others
420164,16829381,Pandan1PS-LCP2-Total-Current(S),S421-LCP2-Total-Current(S),421,1,Pandan1PS,42016416829381,Analog,Others
420165,16832076,Pandan1PS-LCP3-Total-Current(S),S421-LCP3-Total-Current(S),421,1,Pandan1PS,42016516832076,Analog,Others
420162,16832079,Pandan1PS-MCC2-Total-Current(S),S421-MCC2-Total-Current(S),421,1,Pandan1PS,42016216832079,Analog,Others
438534,16827878,TampinesPondB-IPU-nw_flow,S708-IPU-nw_flow,708,1,TampinesPondB,43853416827878,Analog,Flowrate
438534,16827880,TampinesPondB-IPU-nw_flow_totalizer,S708-IPU-nw_flow_totalizer,708,1,TampinesPondB,43853416827880,Analog,Flowrate
425792,16831208,UpperPeircePS-Dissolved-Oxygenp,S509-DISSOLVED-OXYGEN,509,1,UpperPeircePS,42579216831208,Analog,Dissolved Oxygen
425792,16831420,UpperPiercePS-Compressor Flow1,S509-Compressor Flow1,509,1,UpperPiercePS,42579216831420,Analog,Pressure
425792,16832669,UpperPeircePS-Compressor Air Pressure 1,S509-Comp Pressure 1,509,1,UpperPeircePS,42579216832669,Analog,Pressure
425792,16832670,UpperPiercePS-Compressor Flow2,S509-Compressor Flow2,509,1,UpperPiercePS,42579216832670,Analog,Pressure
0,16832792,TampinesDam-RTU-COMM-Statistics,S521-RTUCOMM-C,0,1,TampinesDam,016832792,Analog,Others
425664,16798209,TengehPS-PUMP1-MOTOR-NDE-TEMPERATURE,S507-PUMP1-MOTOR-NDE-TEMP,507,1,TengehPS,42566416798209,Analog,Temperature
425664,16798582,TengehPS-Compressor1,S507-Compressor1,507,5,TengehPS,42566416798582,Analog,Pressure
425664,16798620,TengehPS-Compressor2,S507-Compressor2,507,5,TengehPS,42566416798620,Analog,Pressure
425472,16832828,MacRitchiePS-Dissolved Oxygen,S504-Dissolve Oxygen,504,1,MacRitchiePS,42547216832828,Analog,Dissolved Oxygen
425472,16788476,MacRitchiePS-Compressor1,S504-Compressor1,504,5,MacRitchiePS,42547216788476,Analog,Pressure
425472,16788477,MacRitchiePS-Compressor2,S504-Compressor2,504,5,MacRitchiePS,42547216788477,Analog,Pressure
425792,16793266,UpperPeircePS-Compressor1,S509-Compressor1,509,5,UpperPeircePS,42579216793266,Analog,Pressure
425792,16793267,UpperPeircePS-Compressor2,S509-Compressor2,509,5,UpperPeircePS,42579216793267,Analog,Pressure
413120,16832988,WestSeletarPS-Pump1-Motor-Nde-Vib,S311-P1-MOTOR-NDE-VIB,311,1,WestSeletarPS,41312016832988,Analog,Others
413120,16832989,WestSeletarPS-Pump1-Motor-De-Vib,S311-P1-MOTOR-DE-VIB,311,1,WestSeletarPS,41312016832989,Analog,Others
413120,16832990,WestSeletarPS-Pump1-Pump-De-Vib,S311-P1-P-DE-VIB,311,1,WestSeletarPS,41312016832990,Analog,Others
413120,16832991,WestSeletarPS-AIN-C2-P4,S311-AIN-C2-P4,311,1,WestSeletarPS,41312016832991,Analog,Others
413120,16832992,WestSeletarPS-Pump2-Motor-Nde-Vib,S311-P2-MOTOR-NDE-VIB,311,1,WestSeletarPS,41312016832992,Analog,Others
413120,16832993,WestSeletarPS-Pump2-Motor-De-Vib,S311-P2-MOTOR-DE-VIB,311,1,WestSeletarPS,41312016832993,Analog,Others
413120,16832994,WestSeletarPS-Pump2-Pump-De-Vib,S311-P2-P-DE-VIB,311,1,WestSeletarPS,41312016832994,Analog,Others
413120,16832995,WestSeletarPS-AIN-C2-P8,S311-AIN-C2-P8,311,1,WestSeletarPS,41312016832995,Analog,Others
413120,16832996,WestSeletarPS-Pump3-Motor-Nde-Vib,S311-P3-MOTOR-NDE-VIB,311,1,WestSeletarPS,41312016832996,Analog,Others
413120,16832997,WestSeletarPS-Pump3-Motor-De-Vib,S311-P3-MOTOR-DE-VIB,311,1,WestSeletarPS,41312016832997,Analog,Others
413120,16832998,WestSeletarPS-Pump3-Pump-De-Vib,S311-P3-P-DE-VIB,311,1,WestSeletarPS,41312016832998,Analog,Others
413120,16832999,WestSeletarPS-AIN-C2-P12,S311-AIN-C2-P12,311,1,WestSeletarPS,41312016832999,Analog,Others
413120,16833001,WestSeletarPS-AIN-C2-P14,S311-AIN-C2-P14,311,1,WestSeletarPS,41312016833001,Analog,Others
413120,16833002,WestSeletarPS-AIN-C2-P15,S311-AIN-C2-P15,311,1,WestSeletarPS,41312016833002,Analog,Others
413120,16833003,WestSeletarPS-AIN-C2-P16,S311-AIN-C2-P16,311,1,WestSeletarPS,41312016833003,Analog,Others
425611,16833052,BedokPS-MainSubstation-Voltage1,S506-MainSubstation-V1,506,1,BedokPS,42561116833052,Analog,Voltage
425611,16833054,BedokPS-MainSubstation-Current1,S506-MainSubstation-Current1,506,1,BedokPS,42561116833054,Analog,Others
425611,16833056,BedokPS-MainSubstation-KWH,S506-MainSubstation-KWH,506,5,BedokPS,42561116833056,Analog,Others
425611,16833061,BedokPS-MainSubstation-Voltage2,S506-MainSubstation-V2,506,1,BedokPS,42561116833061,Analog,Voltage
425611,16833062,BedokPS-MainSubstation-Voltage3,S506-MainSubstation-V3,506,1,BedokPS,42561116833062,Analog,Voltage
425611,16833063,BedokPS-MainSubstation-Current2,S506-MainSubstation-Current2,506,1,BedokPS,42561116833063,Analog,Others
425611,16833064,BedokPS-MainSubstation-Current3,S506-MainSubstation-Current3,506,1,BedokPS,42561116833064,Analog,Others
425612,16833068,BedokPS-Substation-Voltage1,S506-Substation-V1,506,1,BedokPS,42561216833068,Analog,Voltage
425612,16833075,BedokPS-Substation-Voltage2,S506-Substation-V2,506,1,BedokPS,42561216833075,Analog,Voltage
425612,16833076,BedokPS-Substation-Voltage3,S506-Substation-V3,506,1,BedokPS,42561216833076,Analog,Voltage
425612,16833077,BedokPS-Substation-Current1,S506-Substation-Current1,506,1,BedokPS,42561216833077,Analog,Others
425612,16833078,BedokPS-Substation-Current2,S506-Substation-Current2,506,1,BedokPS,42561216833078,Analog,Others
425612,16833079,BedokPS-Substation-Current3,S506-Substation-Current3,506,1,BedokPS,42561216833079,Analog,Others
425612,16833080,BedokPS-Substation-KWH,S506-Substation-KWH,506,5,BedokPS,42561216833080,Analog,Others
413131,16792253,WestSeletarPS-HT-Pump1-Current,S311-Pump1-Current,311,1,WestSeletarPS,41313116792253,Analog,Others
413131,16792255,WestSeletarPS-Pump1-KWH,S311-Pump1_KWH,311,5,WestSeletarPS,41313116792255,Analog,Others
413132,16792263,WestSeletarPS-HT-Pump2-Current,S311-Pump2-Current,311,1,WestSeletarPS,41313216792263,Analog,Others
413133,16792266,WestSeletarPS-HT-Pump3-Current,S311-Pump3-Current,311,1,WestSeletarPS,41313316792266,Analog,Others
413132,16792277,WestSeletarPS-Pump2-KWH,S311-Pump2-KWH,311,5,WestSeletarPS,41313216792277,Analog,Others
413133,16799595,WestSeletarPS-Pump3-KWH,S311-Pump3-KWH,311,5,WestSeletarPS,41313316799595,Analog,Others
421314,16833247,Pandan1Ext-PLC-Sea-Level,S439-PLC-Sea-Level,439,1,Pandan1Ext,42131416833247,Analog,Others
421314,16833249,Pandan1Ext-PLC-CANAL-LEVEL,S439-PLC-CANAL-LEVEL,439,1,Pandan1Ext,42131416833249,Analog,Others
425357,16833304,Kranji1PS-HT-Pump3-Current,S502-P3-Current,502,1,Kranji1PS,42535716833304,Analog,Others
413134,16833255,WestSeletarPS-Main-Current,S311-Main-Current,311,1,WestSeletarPS,41313416833255,Analog,Others
413134,16833257,WestSeletarPS-Main_KWH,S311-Main_KWH,311,5,WestSeletarPS,41313416833257,Analog,Others
420096,16833380,Kranji2PS-Telemetery-Panel-Battery,S420-Telemetery-Panel-Battery,420,1,Kranji2PS,42009616833380,Analog,Others
420096,16833381,Kranji2PS-PUMP1-Vibration,S420-HT-PUMP1-Vibration,420,1,Kranji2PS,42009616833381,Analog,Others
420096,16833382,Kranji2PS-PUMP2-Vibration,S420-HT-PUMP2-Vibration,420,1,Kranji2PS,42009616833382,Analog,Others
420096,16833383,Kranji2PS-HT-MOTOR2-NDE-Temperature,S420-HT-MOTOR2-NDE-Temp,420,1,Kranji2PS,42009616833383,Analog,Temperature
425357,16833387,Kranji1PS-HT-Pump3-KWH,S502-P3_KWH,502,5,Kranji1PS,42535716833387,Analog,Others
425358,16833395,Kranji1PS-HT-Pump4-Current,S502-P4-Current,502,1,Kranji1PS,42535816833395,Analog,Others
425358,16833397,Kranji1PS-HT-Pump4-KWH,S502-P4_KWH,502,5,Kranji1PS,42535816833397,Analog,Others
425359,16833402,Kranji1PS-P5_KWH,S502-P5_KWH,502,5,Kranji1PS,42535916833402,Analog,Others
425359,16833404,Kranji1PS-P5-Current,S502-P5-Current,502,1,Kranji1PS,42535916833404,Analog,Others
425357,16801736,Kranji1PS-HT-Pump3-KW,S502-P3_KW,502,1,Kranji1PS,42535716801736,Analog,Others
425358,16819242,Kranji1PS-HT-Pump4-KW,S502-P4_KW,502,1,Kranji1PS,42535816819242,Analog,Others
425359,16819244,Kranji1PS-P5_KW,S502-P5_KW,502,1,Kranji1PS,42535916819244,Analog,Others
0,16829866,UpperSeletarPS-RF Day,S423-RAIN-FALL-DAY-C1,0,1,UpperSeletarPS,016829866,Analog,Others
0,16832864,KranjiTG-RF Day,S435-RAIN-FALL-DAY-C1,0,1,KranjiTG,016832864,Analog,Others
0,16833454,Pandan1PS-RF Day,S421-RAIN-FALL-DAY-C1,0,1,Pandan1PS,016833454,Analog,Others
0,16833455,PoyanTG-RF Day,S442-RAIN-FALL-DAY-C1,0,1,PoyanTG,016833455,Analog,Others
0,16833456,Tengeh-RF Day,S507-RAIN-FALL-DAY-C1,0,1,Tengeh,016833456,Analog,Others
0,16833457,UpperPeirce-RF Day,S509-RAIN-FALL-DAY-C1,0,1,UpperPeirce,016833457,Analog,Others
0,16833458,MacRitchie-RF Day,S504-RAIN-FALL-DAY-C1,0,1,MacRitchie,016833458,Analog,Others
0,16833459,LowerPeirce-RF Day,S503-RAIN-FALL-DAY-C1,0,1,LowerPeirce,016833459,Analog,Others
0,16833460,Sarimbun-RF Day,S443-RAIN-FAL-DAY-C1,0,1,Sarimbun,016833460,Analog,Others
0,16833461,MuraiPS-RF Day,S508-RAIN-FALL-DAY-C1,0,1,MuraiPS,016833461,Analog,Others
0,16833462,Krangi2PS-RF Day,S420-RAIN-FALL-DAY-C1,0,1,Krangi2PS,016833462,Analog,Others
0,16833463,BedokPS-RF Day,S506-RAIN-FAL-DAY-C1,0,1,BedokPS,016833463,Analog,Others
0,16833464,MarinaBarrage-RF Day,S601-RAIN-FALL-DAY-C1,0,1,MarinaBarrage,016833464,Analog,Others
0,16833465,Pandan2PS-RF Day,S505-RAIN-FAL-DAY-C1,0,1,Pandan2PS,016833465,Analog,Others
0,16833424,LowerSeletar-RF Day,S707-RAIN-FALL-DAY-C1,0,1,LowerSeletar,016833424,Analog,Others
425792,16833467,UpperPeirce-HR-RAIN-DAY,S509-HR-RAIN-DAY,509,1,UpperPeirce,42579216833467,Analog,Others
420097,16833490,Kranji2PS-AIN-C2-P3,S420-AIN-C2-P3,420,1,Kranji2PS,42009716833490,Analog,Others
420097,16833492,Kranji2PS-Transformer 630A-KWH,S420-Transformer 630A-KWH,420,5,Kranji2PS,42009716833492,Analog,Others
420097,16833493,Kranji2PS-HT-Motor1-Running-Current,S420-Motor1-Running-Current,420,1,Kranji2PS,42009716833493,Analog,Others
420097,16833494,Kranji2PS-HT-Motor2-Running-Current,S420-Motor2-Running-Current,420,1,Kranji2PS,42009716833494,Analog,Others
420097,16833495,Kranji2PS-LT1-MAINS-VOLT,S420-LT1-MAINS-VOLT,420,1,Kranji2PS,42009716833495,Analog,Voltage
420097,16833496,Kranji2PS-HT-MAINS-VOLT,S420-HT-MAINS-VOLT,420,1,Kranji2PS,42009716833496,Analog,Voltage
420097,16833497,Kranji2PS-HT-MOTOR1-KWH,S420-HT-MOTOR1-KWH,420,5,Kranji2PS,42009716833497,Analog,Others
420097,16833498,Kranji2PS-HT-MOTOR2-KWH,S420-HT-MOTOR2-KWH,420,5,Kranji2PS,42009716833498,Analog,Others
425408,16828298,LowerPeircePS-PUMP-1-KWH,S503-PUMP-1-KWH,503,5,LowerPeircePS,42540816828298,Analog,Others
425547,16794326,Pandan2PS-HT Pump 1 Volt 1,S505-HT-PUMP1-VOLT1,505,1,Pandan2PS,42554716794326,Analog,Voltage
425547,16794333,Pandan2PS-HT-Pump 1 CURRENT,S505-HT-PUMP1-CURRENT,505,1,Pandan2PS,42554716794333,Analog,Others
425549,16833723,Pandan2PS-LT-Pump 3 CURRENT,S505-LT-PUMP3-CURRENT,505,1,Pandan2PS,42554916833723,Analog,Others
425549,16833725,Pandan2PS-LT MAIN SUPPLY VOLTAGE 1,S505-LT-MAIN-VOLT-1,505,1,Pandan2PS,42554916833725,Analog,Voltage
425547,16833727,Pandan2PS-HT-PUMP1-KW,S505-HT-PUMP1-KW,505,1,Pandan2PS,42554716833727,Analog,Others
425547,16833729,Pandan2PS-HT PUMP 1 KWH,S505-HT-Pump1-KWH,505,5,Pandan2PS,42554716833729,Analog,Others
425548,16833733,Pandan2PS-HT-Pump 2 CURRENT,S505-HT-PUMP2-CURRENT,505,1,Pandan2PS,42554816833733,Analog,Others
425550,16833907,Pandan2PS-LT-Pump 4 CURRENT,S505-LT-PUMP4-CURRENT,505,1,Pandan2PS,42555016833907,Analog,Others
425548,16833909,Pandan2PS-HT Pump 2 Volt 1,S505-HT-PUMP2-VOLT1,505,1,Pandan2PS,42554816833909,Analog,Voltage
425550,16833911,Pandan2PS-LT MAIN SUPPLY VOLTAGE 2,S505-LT-MAIN-VOLT-2,505,1,Pandan2PS,42555016833911,Analog,Voltage
